938,0.12712
939,0.61649
940,0.51786
941,0.022509
942,0.60008
943,0.1745
944,0.11792
945,0.5108
946,0.53091
947,0.064723
948,0.13016
949,0.59559
950,0.056194
951,0.0028713
952,0.64809
953,0.52691
954,0.065439
955,0.1727
956,0.0047594
957,0.55258
958,0.55382
959,0.53406
960,0.054123
961,0.15072
962,0.067036
963,0.032021
964,0.097444
965,0.061084
966,0.66572
967,0.23888
968,0.64561
969,0.57903
970,0.63158
971,0.50542
972,0.12827
973,0.11459
974,0.041466
975,0.18687
976,0.69728
977,0.024926
978,0.59746
979,0.62616
980,0.62306
981,0.053952
982,0.14213
983,0.53359
984,0.74691
985,0.52731
986,0.58023
987,0.025591
988,0.53648
989,0.0051026
990,0.51493
991,0.065973
992,0.54914
993,0.052408
994,0.50606
995,0.60326
996,0.073076
997,0.17903
998,0.56921
999,0.5623
1000,0.036189
1001,0.52462
1002,0.54429
1003,0.017966
1004,0.058664
1005,0.60642
1006,0.67395
1007,0.50298
1008,0.080437
1009,0.51172
1010,0.67191
1011,0.19405
1012,0.68109
1013,0.04043
1014,0.66636
1015,0.15647
1016,0.62936
1017,0.67732
1018,0.50414
1019,0.63765
1020,0.02874
1021,0.098896
1022,0.56987
1023,0.12733
1024,0.014241
1025,0.61876
1026,0.02413
1027,0.57993
1028,0.58983
1029,0.64345
1030,0.53299
1031,0.11467
1032,0.60828
1033,0.10238
1034,0.58282
1035,0.50687
1036,0.52122
1037,0.54734
1038,0.60972
1039,0.55526
1040,0.62376
1041,0.51773
1042,0.30565
1043,0.54667
1044,0.10883
1045,0.61935
1046,0.64779
1047,0.64094
1048,0.11382
1049,0.62337
1050,0.089377
1051,0.050222
1052,0.56245
1053,0.023097
1054,0.56528
1055,0.68492
1056,0.68049
1057,0.60181
1058,0.65385
1059,0.69006
1060,0.59769
1061,0.21297
1062,0.57016
1063,0.13231
1064,0.029094
1065,0.53556
1066,0.56097
1067,0.57032
1068,0.56199
1069,0.55819
1070,0.54554
1071,0.52206
1072,0.25116
1073,0.045494
1074,0.095511
1075,0.597
1076,0.59658
1077,0.52091
1078,0.5378
1079,0.53528
1080,0.6085
1081,0.062606
1082,0.62705
1083,0.50207
1084,0.62261
1085,0.11485
1086,0.014962
1087,0.58546
1088,0.18871
1089,0.59562
1090,0.50524
1091,0.55354
1092,0.63825
1093,0.54073
1094,0.56797
1095,0.59316
1096,0.029418
1097,0.63788
1098,0.58567
1099,0.65305
1100,0.6216
1101,0.69305
1102,0.51957
1103,0.52526
1104,0.66236
1105,0.65015
1106,0.11623
1107,0.57153
1108,0.62408
1109,0.55054
1110,0.067164
1111,0.61086
1112,0.58392
1113,0.64928
1114,0.63715
1115,0.55726
1116,0.56867
1117,0.5357
1118,0.60834
1119,0.63585
1120,0.044509
1121,0.59199
1122,0.70193
1123,0.56195
1124,0.62457
1125,0.5678
1126,0.078539
1127,0.24091
1128,0.52345
1129,0.51116
1130,0.50075
1131,0.52174
1132,0.0050886
1133,0.622
1134,0.52729
1135,0.12904
1136,0.51293
1137,0.58166
1138,0.5487
1139,0.62892
1140,0.63606
1141,0.12836
1142,0.059824
1143,0.6026
1144,0.6185
1145,0.51756
1146,0.03088
1147,0.71268
1148,0.0079746
1149,0.65381
1150,0.056688
1151,0.541
1152,0.53939
1153,0.085359
1154,0.51878
1155,0.56986
1156,0.57799
1157,0.58397
1158,0.56644
1159,0.50413
1160,0.66815
1161,0.2229
1162,0.0027534
1163,0.54986
1164,0.50751
1165,0.6788
1166,0.58525
1167,0.066184
1168,0.54728
1169,0.58223
1170,0.6647
1171,0.082288
1172,0.56096
1173,0.54229
1174,0.57248
1175,0.084711
1176,0.55374
1177,0.098817
1178,0.69665
1179,0.61981
1180,0.50432
1181,0.53493
1182,0.56888
1183,0.62812
1184,0.53329
1185,0.21835
1186,0.59136
1187,0.50219
1188,0.67286
1189,0.64326
1190,0.62288
1191,0.63543
1192,0.56324
1193,0.13443
1194,0.54668
1195,0.51583
1196,0.5287
1197,0.67039
1198,0.10723
1199,0.55763
1200,0.64805
1201,0.56964
1202,0.12757
1203,0.59078
1204,0.58462
1205,0.17114
1206,0.57832
1207,0.048211
1208,0.021197
1209,0.25197
1210,0.093121
1211,0.0087075
1212,0.25892
1213,0.54075
1214,0.0012072
1215,0.12619
1216,0.10946
1217,0.030077
1218,0.087009
1219,0.52123
1220,0.52624
1221,0.022343
1222,0.14866
1223,0.53533
1224,0.65092
1225,0.62175
1226,0.64505
1227,0.58042
1228,0.013985
1229,0.55864
1230,0.65141
1231,0.62345
1232,0.050864
1233,0.1398
1234,0.51737
1235,0.12438
1236,0.086128
1237,0.0071303
1238,0.052337
1239,0.03691
1240,0.050839
1241,0.65924
1242,0.5222
1243,0.50846
1244,0.53693
1245,0.10476
1246,0.03008
1247,0.023077
1248,0.00045701
1249,0.51003
1250,0.65175
1251,0.1056
1252,0.10674
1253,0.54448
1254,0.098926
1255,0.062783
1256,0.062939
1257,0.052621
1258,0.16928
1259,0.53465
1260,0.53455
1261,0.6204
1262,0.50747
1263,0.53787
1264,0.14734
1265,0.57777
1266,0.6082
1267,0.60339
1268,0.10268
1269,0.64985
1270,0.035721
1271,0.54262
1272,0.12017
1273,0.54092
1274,0.17556
1275,0.62767
1276,0.64147
1277,0.61155
1278,0.55516
1279,0.59981
1280,0.51309
1281,0.63215
1282,0.085629
1283,0.58664
1284,0.025181
1285,0.21128
1286,0.16358
1287,0.5844
1288,0.68557
1289,0.65036
1290,0.58529
1291,0.52207
1292,0.55792
1293,0.0025764
1294,0.52777
1295,0.54897
1296,0.24589
1297,0.53457
1298,0.053469
1299,0.24352
1300,0.17636
1301,0.64686
1302,0.056813
1303,0.55852
1304,0.58077
1305,0.50225
1306,0.1056
1307,0.50553
1308,0.50144
1309,0.12052
1310,0.61207
1311,0.59841
1312,0.5862
1313,0.0143
1314,0.67153
1315,0.57761
1316,0.67185
1317,0.52803
1318,0.52925
1319,0.13633
1320,0.57318
1321,0.091584
1322,0.064158
1323,0.50265
1324,0.5214
1325,0.26886
1326,0.0034322
1327,0.51093
1328,0.60194
1329,0.00092751
1330,0.055293
1331,0.20522
1332,0.53255
1333,0.59729
1334,0.17333
1335,0.63379
1336,0.65583
1337,0.20465
1338,0.50105
1339,0.020663
1340,0.61305
1341,0.56307
1342,0.57307
1343,0.068061
1344,0.51492
1345,0.55556
1346,0.096777
1347,0.18698
1348,0.17925
1349,0.12052
1350,0.56512
1351,0.53722
1352,0.67448
1353,0.59536
1354,0.069475
1355,0.5476
1356,0.70917
1357,0.63826
1358,0.61997
1359,0.096838
1360,0.64352
1361,0.51168
1362,0.62289
1363,0.080368
1364,0.021839
1365,0.69648
1366,0.67955
1367,0.60189
1368,0.0040061
1369,0.12844
1370,0.57777
1371,0.58948
1372,0.052086
1373,0.62541
1374,0.14232
1375,0.062031
1376,0.61877
1377,0.71555
1378,0.60257
1379,0.55658
1380,0.064831
1381,0.51938
1382,0.59328
1383,0.53434
1384,0.61134
1385,0.59528
1386,0.61367
1387,0.51704
1388,0.57818
1389,0.59467
1390,0.037433
1391,0.64408
1392,0.57696
1393,0.52921
1394,0.10222
1395,0.022191
1396,0.15113
1397,0.08217
1398,0.0033453
1399,0.52778
1400,0.54988
1401,0.0013694
1402,0.52845
1403,0.20589
1404,0.60548
1405,0.56853
1406,0.6441
1407,0.6405
1408,0.10491
1409,0.6002
1410,0.62994
1411,0.50258
1412,0.55178
1413,0.55548
1414,0.61471
1415,0.59155
1416,0.51996
1417,0.070034
1418,0.63064
1419,0.091133
1420,0.55934
1421,0.78334
1422,0.010927
1423,0.16526
1424,0.66786
1425,0.051362
1426,0.57711
1427,0.66172
1428,0.64721
1429,0.016007
1430,0.5976
1431,0.67605
1432,0.51422
1433,0.66061
1434,0.6266
1435,0.70134
1436,0.55505
1437,0.72475
1438,0.66569
1439,0.50614
1440,0.69805
1441,0.6174
1442,0.10294
1443,0.039447
1444,0.65568
1445,0.033041
1446,0.034853
1447,0.17313
1448,0.65051
1449,0.13912
1450,0.5646
1451,0.60376
1452,0.69553
1453,0.62849
1454,0.53726
1455,0.083692
1456,0.50437
1457,0.58399
1458,0.11372
1459,0.18385
1460,0.099775
1461,0.55977
1462,0.601
1463,0.56924
1464,0.085354
1465,0.51751
1466,0.56781
1467,0.073091
1468,0.59911
1469,0.65592
1470,0.62687
1471,0.024547
1472,0.015239
1473,0.60331
1474,0.57021
1475,0.056711
1476,0.027522
1477,0.61751
1478,0.18764
1479,0.54312
1480,0.10619
1481,0.036738
1482,0.028019
1483,0.62932
1484,0.024739
1485,0.65883
1486,0.087943
1487,0.60253
1488,0.24033
1489,0.066856
1490,0.046053
1491,0.056998
1492,0.02058
1493,0.68703
1494,0.067424
1495,0.59294
1496,0.61462
1497,0.5739
1498,0.67532
1499,0.67728
1500,0.13278
1501,0.52364
1502,0.041746
1503,0.60067
1504,0.52072
1505,0.53727
1506,0.61301
1507,0.57912
1508,0.58673
1509,0.61965
1510,0.094123
1511,0.56866
1512,0.50101
1513,0.55262
1514,0.60502
1515,0.018686
1516,0.66432
1517,0.64422
1518,0.06885
1519,0.62346
1520,0.51677
1521,0.56671
1522,0.24123
1523,0.54943
1524,0.58182
1525,0.6136
1526,0.58226
1527,0.60968
1528,0.0023305
1529,0.57572
1530,0.60014
1531,0.63593
1532,0.058002
1533,0.060607
1534,0.59514
1535,0.52426
1536,0.0052386
1537,0.50172
1538,0.58884
1539,0.11679
1540,0.63346
1541,0.56065
1542,0.096051
1543,0.54565
1544,0.66812
1545,0.010469
1546,0.50497
1547,0.13897
1548,0.53669
1549,0.021194
1550,0.64896
1551,0.54421
1552,0.51973
1553,0.54225
1554,0.56353
1555,0.045876
1556,0.042233
1557,0.069714
1558,0.5845
1559,0.56585
1560,0.58336
1561,0.56229
1562,0.54861
1563,0.64721
1564,0.56991
1565,0.14128
1566,0.061333
1567,0.077991
1568,0.18499
1569,0.61904
1570,0.28859
1571,0.62854
1572,0.60085
1573,0.58875
1574,0.64133
1575,0.50356
1576,0.031638
1577,0.53423
1578,0.69379
1579,0.55521
1580,0.51452
1581,0.56928
1582,0.57011
1583,0.64011
1584,0.17791
1585,0.53907
1586,0.044852
1587,0.58724
1588,0.17709
1589,0.56585
1590,0.56326
1591,0.66069
1592,0.5324
1593,0.65704
1594,0.15009
1595,0.61061
1596,0.63243
1597,0.61059
1598,0.13254
1599,0.17271
1600,0.65842
1601,0.18426
1602,0.5803
1603,0.02462
1604,0.14052
1605,0.62323
1606,0.20423
1607,0.55545
1608,0.59909
1609,0.5693
1610,0.57995
1611,0.1567
1612,0.62742
1613,0.087556
1614,0.15472
1615,0.053275
1616,0.55771
1617,0.00045784
1618,0.0079697
1619,0.64453
1620,0.035156
1621,0.51783
1622,0.54295
1623,0.18197
1624,0.049492
1625,0.54729
1626,0.5579
1627,0.51419
1628,0.57744
1629,0.51906
1630,0.57954
1631,0.67508
1632,0.022596
1633,0.51805
1634,0.17315
1635,0.010316
1636,0.56734
1637,0.66563
1638,0.59148
1639,0.093304
1640,0.095164
1641,0.069539
1642,0.0277
1643,0.58057
1644,0.52569
1645,0.67031
1646,0.54936
1647,0.55733
1648,0.50773
1649,0.059674
1650,0.048076
1651,0.55327
1652,0.67976
1653,0.045186
1654,0.709
1655,0.51854
1656,0.58737
1657,0.56744
1658,0.50127
1659,0.52893
1660,0.6311
1661,0.073502
1662,0.077583
1663,0.55887
1664,0.12493
1665,0.59845
1666,0.56184
1667,0.53639
1668,0.027957
1669,0.70313
1670,0.014618
1671,0.016654
1672,0.54428
1673,0.53865
1674,0.19495
1675,0.023989
1676,0.17841
1677,0.062752
1678,0.66524
1679,0.5491
1680,0.10679
1681,0.54895
1682,0.22222
1683,0.61339
1684,0.56808
1685,0.19903
1686,0.61534
1687,0.60434
1688,0.62881
1689,0.1285
1690,0.60239
1691,0.048946
1692,0.59175
1693,0.66406
1694,0.59781
1695,0.54486
1696,0.07925
1697,0.50282
1698,0.015406
1699,0.59829
1700,0.02062
1701,0.001479
1702,0.046382
1703,0.58215
1704,0.60238
1705,0.53516
1706,0.6629
1707,0.59933
1708,0.56981
1709,0.51839
1710,0.019654
1711,0.53246
1712,0.56281
1713,0.65086
1714,0.17218
1715,0.062416
1716,0.24904
1717,0.01017
1718,0.15619
1719,0.062821
1720,0.57551
1721,0.15497
1722,0.05894
1723,0.61372
1724,0.15012
1725,0.13593
1726,0.52519
1727,0.56381
1728,0.14798
1729,0.55124
1730,0.67444
1731,0.65041
1732,0.31497
1733,0.13531
1734,0.51583
1735,0.030255
1736,0.5261
1737,0.063612
1738,0.55218
1739,0.68412
1740,0.658
1741,0.66074
1742,0.64066
1743,0.54637
1744,0.038021
1745,0.065879
1746,0.68628
1747,0.52064
1748,0.070424
1749,0.24566
1750,0.15701
1751,0.61765
1752,0.50601
1753,0.51209
1754,0.58961
1755,0.19804
1756,0.62239
1757,0.61248
1758,0.6061
1759,0.648
1760,0.65389
1761,0.63075
1762,0.14532
1763,0.014961
1764,0.03286
1765,0.63867
1766,0.080427
1767,0.54352
1768,0.58573
1769,0.69694
1770,0.034981
1771,0.13918
1772,0.077912
1773,0.65325
1774,0.56559
1775,0.046721
1776,0.5104
1777,0.076702
1778,0.13382
1779,0.55212
1780,0.52185
1781,0.61606
1782,0.16549
1783,0.18099
1784,0.60166
1785,0.68716
1786,0.10879
1787,0.62622
1788,0.53074
1789,0.63536
1790,0.51511
1791,0.69324
1792,0.15956
1793,0.67551
1794,0.55123
1795,0.096292
1796,0.55947
1797,0.14431
1798,0.045511
1799,0.025063
1800,0.067611
1801,0.0058145
1802,0.61717
1803,0.58023
1804,0.068317
1805,0.52866
1806,0.54901
1807,0.099041
1808,0.070621
1809,0.051536
1810,0.59036
1811,0.61971
1812,0.58847
1813,0.52048
1814,0.61545
1815,0.064696
1816,0.033626
1817,0.64431
1818,0.6482
1819,0.0072471
1820,0.52974
1821,0.69092
1822,0.065202
1823,0.038813
1824,0.59652
1825,0.56665
1826,0.56186
1827,0.52922
1828,0.0013837
1829,0.069501
1830,0.24603
1831,0.56322
1832,0.51823
1833,0.57935
1834,0.68015
1835,0.57445
1836,0.52295
1837,0.50905
1838,0.64195
1839,0.55341
1840,0.59427
1841,0.56256
1842,0.045299
1843,0.082071
1844,0.06689
1845,0.01224
1846,0.65574
1847,0.55176
1848,0.55537
1849,0.67319
1850,0.13597
1851,0.57052
1852,0.54
1853,0.62652
1854,0.59166
1855,0.61095
1856,0.58962
1857,0.028656
1858,0.59544
1859,0.11053
1860,0.55649
1861,0.044532
1862,0.53953
1863,0.20601
1864,0.60856
1865,0.62851
1866,0.56665
1867,0.077642
1868,0.52578
1869,0.60846
1870,0.16777
