id,label
1010,0.65512
1011,0.20293
1012,0.68224
1013,0.020705
1014,0.67382
1015,0.1488
1016,0.64671
1017,0.69119
1018,0.52251
1019,0.63299
1020,0.51849
1021,0.086104
1022,0.59491
1023,0.13357
1024,0.51706
1025,0.61107
1026,0.04625
1027,0.6074
1028,0.5967
1029,0.62842
1030,0.54407
1031,0.12708
1032,0.60978
1033,0.095176
1034,0.59536
1035,0.52678
1036,0.56455
1037,0.53958
1038,0.62358
1039,0.59608
1040,0.63643
1041,0.50082
1042,0.30254
1043,0.56403
1044,0.12958
1045,0.63248
1046,0.66464
1047,0.65391
1048,0.12
1049,0.63782
1050,0.086611
1051,0.02372
1052,0.59397
1053,0.0096366
1054,0.59234
1055,0.69417
1056,0.68527
1057,0.61662
1058,0.6458
1059,0.68854
1060,0.61631
1061,0.21902
1062,0.56916
1063,0.13522
1064,0.008006
1065,0.5814
1066,0.57946
1067,0.58503
1068,0.57066
1069,0.58824
1070,0.58476
1071,0.0061458
1072,0.24868
1073,0.0092875
1074,0.091598
1075,0.62307
1076,0.5899
1077,0.56915
1078,0.57706
1079,0.5549
1080,0.61476
1081,0.052053
1082,0.59548
1083,0.5351
1084,0.61309
1085,0.11351
1086,0.50504
1087,0.60834
1088,0.17965
1089,0.56408
1090,0.52078
1091,0.55573
1092,0.62807
1093,0.5754
1094,0.58715
1095,0.58718
1096,0.52602
1097,0.62986
1098,0.59577
1099,0.65722
1100,0.63801
1101,0.6967
1102,0.50423
1103,0.56582
1104,0.66115
1105,0.65565
1106,0.11673
1107,0.59548
1108,0.63012
1109,0.5763
1110,0.094805
1111,0.64065
1112,0.61274
1113,0.64695
1114,0.6013
1115,0.5453
1116,0.57563
1117,0.56282
1118,0.63796
1119,0.65182
1120,0.021944
1121,0.57386
1122,0.6846
1123,0.58433
1124,0.63925
1125,0.57192
1126,0.057018
1127,0.24242
1128,0.54464
1129,0.5215
1130,0.00060045
1131,0.554
1132,0.0025693
1133,0.63286
1134,0.55097
1135,0.12738
1136,0.50889
1137,0.55764
1138,0.55787
1139,0.64458
1140,0.65557
1141,0.11599
1142,0.046322
1143,0.56983
1144,0.62115
1145,0.55716
1146,0.017402
1147,0.70797
1148,0.51946
1149,0.65881
1150,0.060562
1151,0.52721
1152,0.5724
1153,0.018491
1154,0.54373
1155,0.57774
1156,0.55478
1157,0.61507
1158,0.58173
1159,0.52373
1160,0.63538
1161,0.22099
1162,0.55024
1163,0.57361
1164,0.52405
1165,0.64858
1166,0.58024
1167,0.077107
1168,0.53364
1169,0.58287
1170,0.68129
1171,0.085066
1172,0.54412
1173,0.53881
1174,0.57869
1175,0.068086
1176,0.58914
1177,0.085751
1178,0.67643
1179,0.63697
1180,0.51138
1181,0.51977
1182,0.5688
1183,0.61621
1184,0.51333
1185,0.21227
1186,0.60006
1187,0.53976
1188,0.67111
1189,0.63495
1190,0.63753
1191,0.64114
1192,0.57703
1193,0.14433
1194,0.55838
1195,0.51797
1196,0.5667
1197,0.67068
1198,0.11239
1199,0.56349
1200,0.61755
1201,0.55253
1202,0.13557
1203,0.60368
1204,0.59256
1205,0.16976
1206,0.5723
1207,0.040862
1208,0.04227
1209,0.23209
1210,0.093281
1211,0.0078175
1212,0.26666
1213,0.53812
1214,0.5184
1215,0.13561
1216,0.11115
1217,0.036322
1218,0.089892
1219,0.53782
1220,0.53959
1221,0.52516
1222,0.14959
1223,0.58216
1224,0.64838
1225,0.60885
1226,0.64175
1227,0.56308
1228,0.02131
1229,0.58467
1230,0.65007
1231,0.61194
1232,0.074118
1233,0.13271
1234,0.015893
1235,0.12722
1236,0.11361
1237,0.50651
1238,0.065584
1239,0.0011942
1240,0.03779
1241,0.65193
1242,0.54803
1243,0.51648
1244,0.53761
1245,0.097841
1246,0.021278
1247,0.0054032
1248,0.51291
1249,0.53928
1250,0.66062
1251,0.12133
1252,0.1101
1253,0.55719
1254,0.1001
1255,0.074861
1256,0.060932
1257,0.021102
1258,0.17486
1259,0.54164
1260,0.55963
1261,0.62892
1262,0.5229
1263,0.51966
1264,0.1673
1265,0.59438
1266,0.61381
1267,0.60528
1268,0.080684
1269,0.66391
1270,0.01224
1271,0.54719
1272,0.12929
1273,0.56253
1274,0.18197
1275,0.64532
1276,0.64907
1277,0.59566
1278,0.56789
1279,0.62901
1280,0.5625
1281,0.63985
1282,0.063292
1283,0.60065
1284,0.52888
1285,0.20142
1286,0.18581
1287,0.58831
1288,0.68758
1289,0.65695
1290,0.58469
1291,0.51863
1292,0.54959
1293,0.53418
1294,0.51274
1295,0.53834
1296,0.2326
1297,0.5763
1298,0.059545
1299,0.23932
1300,0.1892
1301,0.64239
1302,0.045674
1303,0.59157
1304,0.60505
1305,0.51384
1306,0.1022
1307,0.52361
1308,0.51181
1309,0.1339
1310,0.63388
1311,0.59226
1312,0.60029
1313,0.50572
1314,0.65708
1315,0.58668
1316,0.66259
1317,0.54149
1318,0.54485
1319,0.14212
1320,0.59717
1321,0.051021
1322,0.068139
1323,0.5443
1324,0.54018
1325,0.25381
1326,0.54659
1327,0.52968
1328,0.5944
1329,0.51085
1330,0.050776
1331,0.20527
1332,0.53589
1333,0.58752
1334,0.14547
1335,0.64489
1336,0.6591
1337,0.1965
1338,0.52193
1339,0.02024
1340,0.58894
1341,0.59537
1342,0.5821
1343,0.06988
1344,0.55049
1345,0.57679
1346,0.098067
1347,0.16382
1348,0.15726
1349,0.10185
1350,0.58903
1351,0.53618
1352,0.66535
1353,0.60348
1354,0.065319
1355,0.54909
1356,0.71102
1357,0.65044
1358,0.61265
1359,0.097788
1360,0.65704
1361,0.0061256
1362,0.64987
1363,0.050174
1364,0.042251
1365,0.66892
1366,0.65942
1367,0.61971
1368,0.020494
1369,0.13618
1370,0.59438
1371,0.60071
1372,0.058281
1373,0.64256
1374,0.14841
1375,0.064198
1376,0.63194
1377,0.67824
1378,0.58171
1379,0.57151
1380,0.091063
1381,0.51865
1382,0.59743
1383,0.54281
1384,0.59854
1385,0.60191
1386,0.60477
1387,0.51189
1388,0.58288
1389,0.6149
1390,0.028922
1391,0.64059
1392,0.58845
1393,0.52991
1394,0.11633
1395,0.5031
1396,0.11891
1397,0.071001
1398,0.51699
1399,0.5569
1400,0.55628
1401,0.036909
1402,0.51728
1403,0.20387
1404,0.60819
1405,0.58741
1406,0.61849
1407,0.65621
1408,0.081033
1409,0.57714
1410,0.63881
1411,0.0093063
1412,0.55322
1413,0.54516
1414,0.5963
1415,0.61143
1416,0.55828
1417,0.043664
1418,0.64738
1419,0.091266
1420,0.5795
1421,0.78324
1422,0.022226
1423,0.14926
1424,0.67154
1425,0.039443
1426,0.59538
1427,0.66517
1428,0.64413
1429,0.50876
1430,0.60238
1431,0.68926
1432,0.0022882
1433,0.67048
1434,0.64028
1435,0.70116
1436,0.5883
1437,0.72038
1438,0.6716
1439,0.54917
1440,0.70957
1441,0.63202
1442,0.083771
1443,0.016055
1444,0.65432
1445,0.038985
1446,0.014386
1447,0.171
1448,0.65821
1449,0.14316
1450,0.58447
1451,0.61239
1452,0.68495
1453,0.6299
1454,0.56399
1455,0.082726
1456,0.5001
1457,0.58969
1458,0.12895
1459,0.1514
1460,0.10363
1461,0.57723
1462,0.61182
1463,0.58017
1464,0.05411
1465,0.51272
1466,0.58685
1467,0.085103
1468,0.59165
1469,0.65885
1470,0.63945
1471,0.025734
1472,0.020419
1473,0.62774
1474,0.57484
1475,0.047517
1476,0.00779
1477,0.61834
1478,0.16685
1479,0.55129
1480,0.11227
1481,0.0068377
1482,0.0079881
1483,0.64325
1484,0.042791
1485,0.66091
1486,0.092636
1487,0.63037
1488,0.23197
1489,0.091137
1490,0.048323
1491,0.048144
1492,0.52948
1493,0.68629
1494,0.068518
1495,0.61166
1496,0.60646
1497,0.59327
1498,0.65783
1499,0.67513
1500,0.14542
1501,0.50624
1502,0.017426
1503,0.60457
1504,0.52184
1505,0.51927
1506,0.57722
1507,0.6113
1508,0.59871
1509,0.63618
1510,0.082729
1511,0.57444
1512,0.5234
1513,0.55506
1514,0.61571
1515,0.0097438
1516,0.67034
1517,0.64278
1518,0.090808
1519,0.61052
1520,0.52953
1521,0.58565
1522,0.24213
1523,0.5646
1524,0.58747
1525,0.63017
1526,0.59592
1527,0.61316
1528,0.5114
1529,0.53937
1530,0.60191
1531,0.62078
1532,0.049208
1533,0.074886
1534,0.61276
1535,0.5366
1536,0.51173
1537,0.008653
1538,0.58806
1539,0.1173
1540,0.65619
1541,0.56566
1542,0.095666
1543,0.54863
1544,0.6558
1545,0.023131
1546,0.53898
1547,0.14169
1548,0.53802
1549,0.038389
1550,0.66565
1551,0.55076
1552,0.012149
1553,0.56182
1554,0.56675
1555,0.034448
1556,0.043984
1557,0.10609
1558,0.5985
1559,0.57855
1560,0.61285
1561,0.56242
1562,0.56452
1563,0.65627
1564,0.58994
1565,0.12666
1566,0.0016725
1567,0.051625
1568,0.19327
1569,0.61999
1570,0.28785
1571,0.63613
1572,0.60264
1573,0.6053
1574,0.61785
1575,0.50145
1576,0.012165
1577,0.55576
1578,0.67548
1579,0.54418
1580,0.55708
1581,0.59549
1582,0.57878
1583,0.64123
1584,0.18765
1585,0.54665
1586,0.017307
1587,0.56888
1588,0.17604
1589,0.59218
1590,0.57599
1591,0.67001
1592,0.5564
1593,0.63814
1594,0.15355
1595,0.61479
1596,0.64207
1597,0.59601
1598,0.13788
1599,0.17574
1600,0.66732
1601,0.17707
1602,0.59521
1603,0.52167
1604,0.13602
1605,0.63298
1606,0.19573
1607,0.55961
1608,0.60681
1609,0.55175
1610,0.58306
1611,0.164
1612,0.62005
1613,0.055078
1614,0.15861
1615,0.03435
1616,0.58606
1617,4.65E-05
1618,0.0037676
1619,0.65377
1620,0.01392
1621,0.51713
1622,0.57969
1623,0.17837
1624,0.01635
1625,0.54398
1626,0.58253
1627,0.55183
1628,0.52399
1629,0.55451
1630,0.57499
1631,0.66954
1632,0.0004439
1633,0.51629
1634,0.18747
1635,0.50419
1636,0.58694
1637,0.67383
1638,0.61486
1639,0.10022
1640,0.073866
1641,0.061913
1642,0.030228
1643,0.57246
1644,0.50419
1645,0.66505
1646,0.58209
1647,0.56246
1648,0.54274
1649,0.0413
1650,0.032908
1651,0.54783
1652,0.672
1653,0.040259
1654,0.70043
1655,0.55235
1656,0.59315
1657,0.59469
1658,0.5215
1659,0.55305
1660,0.63688
1661,0.060372
1662,0.041252
1663,0.51659
1664,0.13196
1665,0.61763
1666,0.5947
1667,0.54803
1668,0.51746
1669,0.68897
1670,0.50707
1671,0.038249
1672,0.56186
1673,0.55362
1674,0.18265
1675,0.019616
1676,0.17956
1677,0.046872
1678,0.66578
1679,0.56805
1680,0.084584
1681,0.55837
1682,0.21358
1683,0.62804
1684,0.5947
1685,0.19832
1686,0.63753
1687,0.60826
1688,0.63025
1689,0.11629
1690,0.61792
1691,0.058504
1692,0.60474
1693,0.65892
1694,0.61756
1695,0.57658
1696,0.090495
1697,0.52472
1698,0.52726
1699,0.62006
1700,0.029237
1701,0.0074987
1702,0.051112
1703,0.59532
1704,0.57746
1705,0.53299
1706,0.65832
1707,0.62986
1708,0.57123
1709,0.52112
1710,0.5427
1711,0.55265
1712,0.59106
1713,0.66394
1714,0.17802
1715,0.038931
1716,0.23587
1717,0.50731
1718,0.11404
1719,0.042814
1720,0.59951
1721,0.15828
1722,0.067303
1723,0.60321
1724,0.15632
1725,0.08668
1726,0.53565
1727,0.57668
1728,0.14276
1729,0.55364
1730,0.68096
1731,0.63313
1732,0.32548
1733,0.14017
1734,0.5138
1735,0.040325
1736,0.53263
1737,0.071545
1738,0.58736
1739,0.68731
1740,0.66552
1741,0.66054
1742,0.6357
1743,0.56053
1744,0.029991
1745,0.05862
1746,0.68302
1747,0.53189
1748,0.041289
1749,0.25055
1750,0.16512
1751,0.63814
1752,0.51808
1753,0.51242
1754,0.61053
1755,0.2022
1756,0.64137
1757,0.6244
1758,0.62195
1759,0.64516
1760,0.65769
1761,0.6095
1762,0.15003
1763,0.00019208
1764,0.059582
1765,0.64117
1766,0.077179
1767,0.52241
1768,0.59514
1769,0.70345
1770,0.51258
1771,0.1392
1772,0.035055
1773,0.64792
1774,0.58282
1775,0.03486
1776,0.003015
1777,0.08103
1778,0.13901
1779,0.54793
1780,0.53211
1781,0.62678
1782,0.17639
1783,0.18826
1784,0.62262
1785,0.67629
1786,0.094074
1787,0.61381
1788,0.56372
1789,0.65468
1790,0.53612
1791,0.67996
1792,0.1516
1793,0.68069
1794,0.55694
1795,0.058273
1796,0.56764
1797,0.10398
1798,0.034169
1799,0.50747
1800,0.028311
1801,0.51566
1802,0.63578
1803,0.60529
1804,0.036963
1805,0.0060351
1806,0.55668
1807,0.1041
1808,0.072851
1809,0.042081
1810,0.61881
1811,0.61511
1812,0.58776
1813,0.5382
1814,0.63751
1815,0.030396
1816,0.029534
1817,0.64291
1818,0.65539
1819,0.023155
1820,0.54597
1821,0.68448
1822,0.040729
1823,0.018243
1824,0.60662
1825,0.58479
1826,0.54595
1827,0.52375
1828,0.011409
1829,0.052561
1830,0.24521
1831,0.56002
1832,0.54656
1833,0.58867
1834,0.67658
1835,0.5703
1836,0.5329
1837,0.55491
1838,0.64936
1839,0.56102
1840,0.61064
1841,0.58317
1842,0.0105
1843,0.082212
1844,0.10237
1845,0.015535
1846,0.66866
1847,0.54522
1848,0.52568
1849,0.67654
1850,0.12344
1851,0.58516
1852,0.54087
1853,0.63126
1854,0.62708
1855,0.60289
1856,0.61294
1857,0.0043079
1858,0.59093
1859,0.095303
1860,0.57422
1861,0.011746
1862,0.56877
1863,0.22444
1864,0.62653
1865,0.65374
1866,0.57966
1867,0.093521
1868,0.53934
